bank_id,gl_id,bank_description,gl_description,confidence,matched_rules,match_type,bank_amount,gl_amount,amount_difference,bank_date,gl_date,date_difference_days,time_anomaly_6_months,normalized_bank_vendor,normalized_gl_vendor
BANK000578,GL000296,Payment to Tech Solutions,GL Entry: TECH SOLUTIONS,9.7,"[""amount_only_match""]",amount_only,48232.27,48141.97,90.3,2024-06-12 00:00:00,2024-04-22 00:00:00,51,,,
BANK000579,GL000585,Payment to Business Tools,GL Entry: A B C Inc,24.1,"[""amount_only_match""]",amount_only,24601.26,24677.16,75.9,2024-10-21 00:00:00,2024-09-10 00:00:00,41,,,
BANK000581,GL000580,Payment to Smith & Co,GL Entry: Smith & Company,64.76,"[""amount_only_match""]",amount_only,10070.02,10034.78,35.24,2024-10-06 00:00:00,2024-09-09 00:00:00,27,,,
BANK000582,GL000161,Payment to Digital Agency,GL Entry: XYZ Corp,42.91,"[""amount_only_match""]",amount_only,1443.11,1500.2,57.09,2024-08-24 00:00:00,2024-08-29 00:00:00,5,,,
BANK000584,GL000964,Payment to Tech Solutions,GL Entry: ABC Inc,20.79,"[""amount_only_match""]",amount_only,25015.23,24936.02,79.21,2024-11-20 00:00:00,2024-06-14 00:00:00,159,,,
BANK000585,GL000909,Payment to Business Tools,GL Entry: ABC Inc.,29.64,"[""amount_only_match""]",amount_only,7791.75,7721.39,70.36,2024-08-04 00:00:00,2024-02-27 00:00:00,159,,,
BANK000586,GL000197,Payment to Cloud Services,GL Entry: XYZ Corp,56.76,"[""amount_only_match""]",amount_only,49535.96,49579.2,43.24,2024-09-02 00:00:00,2024-03-08 00:00:00,178,,,
BANK000588,GL001162,Payment to Cloud Services,GL Entry: SMITH AND CO,39.19,"[""amount_only_match""]",amount_only,35111.55,35172.36,60.81,2024-10-01 00:00:00,2024-12-27 00:00:00,87,,,
BANK000589,GL000656,Payment to Software House,GL Entry: SMITH AND CO,97.75,"[""amount_only_match""]",amount_only,5557.53,5555.28,2.25,2024-05-07 00:00:00,2024-11-15 00:00:00,192,,,
BANK000590,GL000395,Payment to Cloud Services,GL Entry: Global Services,15.2,"[""amount_only_match""]",amount_only,32385.29,32300.49,84.8,2024-01-23 00:00:00,2024-11-15 00:00:00,297,,,
BANK000591,GL001116,Payment to Business Tools,GL Entry: Tech Solutions LLC,11.53,"[""amount_only_match""]",amount_only,32372.51,32284.04,88.47,2024-06-18 00:00:00,2024-10-17 00:00:00,121,,,
BANK000594,GL000670,Payment to Cloud Services,GL Entry: Global Svcs,5.16,"[""amount_only_match""]",amount_only,23206.85,23112.01,94.84,2024-12-13 00:00:00,2024-11-25 00:00:00,18,,,
BANK000595,GL000555,Payment to Consulting Group,GL Entry: Global Svcs,19.69,"[""amount_only_match""]",amount_only,17313.87,17394.18,80.31,2024-01-13 00:00:00,2024-08-03 00:00:00,203,,,
BANK000597,GL001160,Payment to Consulting Group,GL Entry: TECH SOLUTIONS,53.62,"[""amount_only_match""]",amount_only,17481.6,17435.22,46.38,2024-06-24 00:00:00,2024-05-09 00:00:00,46,,,
BANK000598,GL000802,Payment to XYZ Corp,GL Entry: Global Services Inc,78.6,"[""amount_only_match""]",amount_only,24198.01,24176.61,21.4,2024-08-31 00:00:00,2024-07-07 00:00:00,55,,,
BANK000599,GL000363,Payment to ABC Inc,GL Entry: Smith & Company,87.43,"[""amount_only_match""]",amount_only,16013.58,16001.01,12.57,2024-06-02 00:00:00,2024-06-21 00:00:00,19,,,
BANK000600,GL000228,Payment to Software House,GL Entry: Global Services,68.1,"[""amount_only_match""]",amount_only,1227.0,1195.1,31.9,2024-06-24 00:00:00,2024-11-28 00:00:00,157,,,
BANK000601,GL000337,Payment to Data Systems,GL Entry: ABC INC,54.72,"[""amount_only_match""]",amount_only,46503.13,46548.41,45.28,2024-05-04 00:00:00,2024-09-22 00:00:00,141,,,
BANK000602,GL000739,Payment to Consulting Group,GL Entry: ABC Inc,5.02,"[""amount_only_match""]",amount_only,16616.38,16521.4,94.98,2024-08-06 00:00:00,2024-01-04 00:00:00,215,,,
BANK000603,GL000644,Payment to Software House,GL Entry: TECH SOLUTIONS,68.31,"[""amount_only_match""]",amount_only,31525.04,31556.73,31.69,2024-04-05 00:00:00,2024-11-22 00:00:00,231,,,
BANK000604,GL000093,Payment to Global Services,GL Entry: GLOBAL SERV,87.32,"[""amount_only_match""]",amount_only,1556.69,1569.37,12.68,2024-11-10 00:00:00,2024-03-07 00:00:00,248,,,
BANK000605,GL000394,Payment to Global Services,GL Entry: Tech Solutions LLC,50.71,"[""amount_only_match""]",amount_only,19502.91,19453.62,49.29,2024-12-26 00:00:00,2024-08-08 00:00:00,140,,,
BANK000606,GL001025,Payment to Smith & Co,GL Entry: Smith Co.,70.67,"[""amount_only_match""]",amount_only,28909.66,28938.99,29.33,2024-10-01 00:00:00,2024-11-03 00:00:00,33,,,
BANK000607,GL000500,Payment to Software House,GL Entry: GLOBAL SERV,58.55,"[""amount_only_match""]",amount_only,22931.77,22973.22,41.45,2024-05-14 00:00:00,2024-05-23 00:00:00,9,,,
BANK000608,GL000982,Payment to Cloud Services,GL Entry: TS Inc,12.63,"[""amount_only_match""]",amount_only,48299.23,48211.86,87.37,2024-06-09 00:00:00,2024-04-10 00:00:00,60,,,
BANK000609,GL000549,Payment to Finance Partners,GL Entry: Smith Co.,93.21,"[""amount_only_match""]",amount_only,29391.54,29398.33,6.79,2024-06-27 00:00:00,2024-04-26 00:00:00,62,,,
BANK000610,GL000958,Payment to Digital Agency,GL Entry: ABC Inc,7.24,"[""amount_only_match""]",amount_only,8709.12,8801.88,92.76,2024-12-10 00:00:00,2024-11-05 00:00:00,35,,,
BANK000611,GL000914,Payment to Smith & Co,GL Entry: ABC Inc.,49.93,"[""amount_only_match""]",amount_only,29549.4,29499.33,50.07,2024-12-10 00:00:00,2024-03-05 00:00:00,280,,,
BANK000612,GL000257,Payment to Finance Partners,GL Entry: Smith & Co,1.09,"[""amount_only_match""]",amount_only,15338.46,15437.37,98.91,2024-04-03 00:00:00,2024-09-08 00:00:00,158,,,
BANK000613,GL000430,Payment to Smith & Co,GL Entry: SMITH AND CO,95.36,"[""amount_only_match""]",amount_only,19484.32,19488.96,4.64,2024-11-01 00:00:00,2024-07-16 00:00:00,108,,,
BANK000614,GL000573,Payment to Data Systems,GL Entry: XYZ CORP.,24.81,"[""amount_only_match""]",amount_only,9369.11,9293.92,75.19,2024-11-21 00:00:00,2024-11-27 00:00:00,6,,,
BANK000615,GL000478,Payment to Data Systems,GL Entry: XYZ Corp,42.26,"[""amount_only_match""]",amount_only,46541.68,46599.42,57.74,2024-03-29 00:00:00,2024-09-28 00:00:00,183,,,
BANK000616,GL000833,Payment to Consulting Group,GL Entry: XYZ CORP.,56.94,"[""amount_only_match""]",amount_only,7100.8,7057.74,43.06,2024-06-10 00:00:00,2024-12-03 00:00:00,176,,,
BANK000617,GL000476,Payment to Smith & Co,GL Entry: Smith & Co,51.45,"[""amount_only_match""]",amount_only,47596.91,47548.36,48.55,2024-09-05 00:00:00,2024-07-24 00:00:00,43,,,
BANK000618,GL000660,Payment to Software House,GL Entry: TECH SOL,47.93,"[""amount_only_match""]",amount_only,48195.07,48143.0,52.07,2024-09-15 00:00:00,2024-02-03 00:00:00,225,,,
BANK000619,GL000686,Payment to Consulting Group,GL Entry: Smith & Company,40.69,"[""amount_only_match""]",amount_only,24637.12,24696.43,59.31,2024-12-29 00:00:00,2024-08-14 00:00:00,137,,,
BANK000621,GL000825,Payment to Smith & Co,GL Entry: GLOBAL SERV,41.72,"[""amount_only_match""]",amount_only,11319.69,11261.41,58.28,2024-05-27 00:00:00,2024-02-10 00:00:00,107,,,
BANK000622,GL000594,Payment to Data Systems,GL Entry: GLOBAL SERVICES INC,2.83,"[""amount_only_match""]",amount_only,37151.66,37248.83,97.17,2024-09-10 00:00:00,2024-01-13 00:00:00,241,,,
BANK000623,GL000603,Payment to Finance Partners,GL Entry: Smith & Co,5.48,"[""amount_only_match""]",amount_only,5798.91,5704.39,94.52,2024-10-05 00:00:00,2024-06-01 00:00:00,126,,,
BANK000627,GL000512,Payment to Global Services,GL Entry: TS Inc,11.06,"[""amount_only_match""]",amount_only,38804.02,38892.96,88.94,2024-05-01 00:00:00,2024-08-16 00:00:00,107,,,
BANK000628,GL000366,Payment to Cloud Services,GL Entry: Tech Solutions,15.5,"[""amount_only_match""]",amount_only,34487.77,34403.27,84.5,2024-12-29 00:00:00,2024-10-03 00:00:00,87,,,
BANK000629,GL000859,Payment to Global Services,GL Entry: X Y Z Corp,9.22,"[""amount_only_match""]",amount_only,30845.94,30755.16,90.78,2024-04-15 00:00:00,2024-04-11 00:00:00,4,,,
BANK000631,GL000921,Payment to Tech Solutions,GL Entry: XYZ Corp,87.44,"[""amount_only_match""]",amount_only,48952.11,48964.67,12.56,2024-05-29 00:00:00,2024-09-14 00:00:00,108,,,
BANK000632,GL000372,Payment to XYZ Corp,GL Entry: Global Services Inc,11.24,"[""amount_only_match""]",amount_only,49275.87,49187.11,88.76,2024-12-13 00:00:00,2024-11-15 00:00:00,28,,,
BANK000633,GL000643,Payment to Software House,GL Entry: GLOBAL SERVICES INC,46.2,"[""amount_only_match""]",amount_only,45946.56,45892.76,53.8,2024-05-21 00:00:00,2024-04-08 00:00:00,43,,,
BANK000634,GL000473,Payment to Finance Partners,GL Entry: Smith & Co,59.72,"[""amount_only_match""]",amount_only,12558.89,12599.17,40.28,2024-12-30 00:00:00,2024-09-25 00:00:00,96,,,
BANK000635,GL000692,Payment to Cloud Services,GL Entry: Global Services,87.52,"[""amount_only_match""]",amount_only,19695.77,19683.29,12.48,2024-03-13 00:00:00,2024-09-25 00:00:00,196,,,
BANK000636,GL000510,Payment to XYZ Corp,GL Entry: ABC INCORPORATED,4.42,"[""amount_only_match""]",amount_only,20769.83,20865.41,95.58,2024-08-19 00:00:00,2024-08-10 00:00:00,9,,,
BANK000637,GL000466,Payment to Digital Agency,GL Entry: Tech Solutions,89.75,"[""amount_only_match""]",amount_only,20202.25,20192.0,10.25,2024-05-22 00:00:00,2024-04-26 00:00:00,26,,,
BANK000638,GL000067,Payment to Finance Partners,GL Entry: ABC INC,69.69,"[""amount_only_match""]",amount_only,22789.31,22759.0,30.31,2024-09-06 00:00:00,2024-02-06 00:00:00,213,,,
BANK000639,GL001121,Payment to Software House,GL Entry: TS Inc,10.17,"[""amount_only_match""]",amount_only,36573.5,36483.67,89.83,2024-08-22 00:00:00,2024-07-01 00:00:00,52,,,
BANK000640,GL001037,Payment to Audit Solutions,GL Entry: SMITH AND CO,15.99,"[""amount_only_match""]",amount_only,42520.3,42604.31,84.01,2024-09-30 00:00:00,2024-07-22 00:00:00,70,,,
BANK000641,GL000335,Payment to Tech Solutions,GL Entry: XYZ Corporation,13.93,"[""amount_only_match""]",amount_only,41259.9,41345.97,86.07,2024-09-10 00:00:00,2024-09-25 00:00:00,15,,,
BANK000643,GL000963,Payment to Business Tools,GL Entry: ABC INCORPORATED,30.65,"[""amount_only_match""]",amount_only,39436.35,39367.0,69.35,2024-12-15 00:00:00,2024-12-18 00:00:00,3,,,
BANK000645,GL000246,Payment to Audit Solutions,GL Entry: X Y Z Corp,72.86,"[""amount_only_match""]",amount_only,22120.17,22093.03,27.14,2024-01-01 00:00:00,2024-08-31 00:00:00,243,,,
BANK000646,GL000771,Payment to Smith & Co,GL Entry: Smith & Co,10.86,"[""amount_only_match""]",amount_only,44119.17,44030.03,89.14,2024-06-03 00:00:00,2024-02-14 00:00:00,110,,,
BANK000647,GL000222,Payment to Tech Solutions,GL Entry: Global Services Inc,68.5,"[""amount_only_match""]",amount_only,4757.67,4726.17,31.5,2024-07-03 00:00:00,2024-11-01 00:00:00,121,,,
BANK000648,GL000006,Payment to Smith & Co,GL Entry: Smith & Co,80.11,"[""amount_only_match""]",amount_only,33258.99,33239.1,19.89,2024-11-28 00:00:00,2024-03-05 00:00:00,268,,,
BANK000649,GL000421,Payment to Business Tools,GL Entry: XYZ CORP,36.31,"[""amount_only_match""]",amount_only,31317.65,31253.96,63.69,2024-12-24 00:00:00,2024-11-17 00:00:00,37,,,
BANK000650,GL000270,Payment to ABC Inc,GL Entry: TECH SOLUTIONS,62.36,"[""amount_only_match""]",amount_only,4650.84,4688.48,37.64,2024-02-18 00:00:00,2024-04-09 00:00:00,51,,,
BANK000651,GL000138,Payment to Data Systems,GL Entry: X Y Z Corp,45.95,"[""amount_only_match""]",amount_only,6721.72,6775.77,54.05,2024-04-25 00:00:00,2024-08-19 00:00:00,116,,,
BANK000653,GL000737,Payment to XYZ Corp,GL Entry: XYZ Corporation,88.6,"[""amount_only_match""]",amount_only,34732.15,34743.55,11.4,2024-09-01 00:00:00,2024-03-05 00:00:00,180,,,
BANK000654,GL001165,Payment to XYZ Corp,GL Entry: Global Services,16.66,"[""amount_only_match""]",amount_only,36565.09,36481.75,83.34,2024-02-22 00:00:00,2024-06-22 00:00:00,121,,,
BANK000656,GL000661,Payment to ABC Inc,GL Entry: ABC Inc.,67.0,"[""amount_only_match""]",amount_only,3513.74,3546.74,33.0,2024-10-15 00:00:00,2024-07-24 00:00:00,83,,,
BANK000657,GL000388,Payment to Software House,GL Entry: ABC Inc,43.04,"[""amount_only_match""]",amount_only,22060.96,22004.0,56.96,2024-04-19 00:00:00,2024-09-30 00:00:00,164,,,
BANK000658,GL000906,Payment to Global Services,GL Entry: XYZ CORP.,26.84,"[""amount_only_match""]",amount_only,30842.19,30915.35,73.16,2024-08-14 00:00:00,2024-05-07 00:00:00,99,,,
BANK000660,GL000607,Payment to Business Tools,GL Entry: ABC INC,2.13,"[""amount_only_match""]",amount_only,48166.11,48068.24,97.87,2024-06-10 00:00:00,2024-04-24 00:00:00,47,,,
BANK000661,GL000952,Payment to Data Systems,GL Entry: Global Svcs,33.83,"[""amount_only_match""]",amount_only,32266.57,32200.4,66.17,2024-05-07 00:00:00,2024-01-15 00:00:00,113,,,
BANK000662,GL000550,Payment to ABC Inc,GL Entry: XYZ Corp,49.03,"[""amount_only_match""]",amount_only,14317.55,14368.52,50.97,2024-12-19 00:00:00,2024-04-26 00:00:00,237,,,
BANK000663,GL000532,Payment to Data Systems,GL Entry: GLOBAL SERVICES INC,28.56,"[""amount_only_match""]",amount_only,43803.78,43875.22,71.44,2024-04-15 00:00:00,2024-12-05 00:00:00,234,,,
BANK000664,GL000789,Payment to Software House,GL Entry: Smith & Co,8.85,"[""amount_only_match""]",amount_only,37417.4,37326.25,91.15,2024-05-31 00:00:00,2024-08-24 00:00:00,85,,,
BANK000665,GL000977,Payment to Consulting Group,GL Entry: XYZ Corp,58.39,"[""amount_only_match""]",amount_only,44905.84,44864.23,41.61,2024-05-02 00:00:00,2024-01-19 00:00:00,104,,,
BANK000667,GL000078,Payment to Smith & Co,GL Entry: Global Services,28.25,"[""amount_only_match""]",amount_only,49345.44,49417.19,71.75,2024-06-11 00:00:00,2024-07-04 00:00:00,23,,,
BANK000668,GL000303,Payment to Software House,GL Entry: ABC Inc.,64.94,"[""amount_only_match""]",amount_only,21101.09,21136.15,35.06,2024-10-06 00:00:00,2024-12-10 00:00:00,65,,,
BANK000671,GL000358,Payment to Digital Agency,GL Entry: XYZ Corp,25.34,"[""amount_only_match""]",amount_only,25379.87,25305.21,74.66,2024-11-17 00:00:00,2024-05-26 00:00:00,175,,,
BANK000672,GL000788,Payment to XYZ Corp,GL Entry: XYZ CORP.,86.59,"[""amount_only_match""]",amount_only,21236.4,21222.99,13.41,2024-07-24 00:00:00,2024-11-11 00:00:00,110,,,
BANK000676,GL001009,Payment to ABC Inc,GL Entry: ABC INCORPORATED,31.07,"[""amount_only_match""]",amount_only,34963.93,34895.0,68.93,2024-05-02 00:00:00,2024-07-20 00:00:00,79,,,
BANK000677,GL000816,Payment to Cloud Services,GL Entry: Global Svcs,71.51,"[""amount_only_match""]",amount_only,5887.73,5916.22,28.49,2024-11-09 00:00:00,2024-05-18 00:00:00,175,,,
BANK000678,GL000089,Payment to Digital Agency,GL Entry: Smith & Co,56.83,"[""amount_only_match""]",amount_only,33337.37,33294.2,43.17,2024-12-02 00:00:00,2024-07-11 00:00:00,144,,,
BANK000679,GL000471,Payment to ABC Inc,GL Entry: ABC Inc,30.67,"[""amount_only_match""]",amount_only,35424.24,35354.91,69.33,2024-12-25 00:00:00,2024-12-24 00:00:00,1,,,
BANK000680,GL000515,Payment to Smith & Co,GL Entry: SMITH AND CO,85.56,"[""amount_only_match""]",amount_only,26197.97,26183.53,14.44,2024-05-12 00:00:00,2024-09-19 00:00:00,130,,,
BANK000682,GL000577,Payment to Data Systems,GL Entry: TS Inc,75.01,"[""amount_only_match""]",amount_only,40374.68,40349.69,24.99,2024-05-19 00:00:00,2024-03-06 00:00:00,74,,,
BANK000684,GL000468,Payment to ABC Inc,GL Entry: XYZ Corporation,92.19,"[""amount_only_match""]",amount_only,22814.37,22806.56,7.81,2024-07-03 00:00:00,2024-03-22 00:00:00,103,,,
BANK000685,GL000576,Payment to Tech Solutions,GL Entry: Global Services,73.52,"[""amount_only_match""]",amount_only,8427.38,8453.86,26.48,2024-03-21 00:00:00,2024-10-27 00:00:00,220,,,
BANK000686,GL000399,Payment to Global Services,GL Entry: ABC Inc,26.38,"[""amount_only_match""]",amount_only,33738.61,33812.23,73.62,2024-02-29 00:00:00,2024-09-11 00:00:00,195,,,
BANK000687,GL000781,Payment to Global Services,GL Entry: SMITH AND CO,51.13,"[""amount_only_match""]",amount_only,2297.49,2346.36,48.87,2024-01-07 00:00:00,2024-11-16 00:00:00,314,,,
BANK000688,GL000436,Payment to Smith & Co,GL Entry: Smith Co.,2.52,"[""amount_only_match""]",amount_only,18262.43,18359.91,97.48,2024-03-17 00:00:00,2024-03-21 00:00:00,4,,,
BANK000689,GL000787,Payment to Digital Agency,GL Entry: Global Services,50.69,"[""amount_only_match""]",amount_only,27687.95,27638.64,49.31,2024-12-31 00:00:00,2024-05-15 00:00:00,230,,,
BANK000690,GL001052,Payment to Digital Agency,GL Entry: ABC Inc.,83.5,"[""amount_only_match""]",amount_only,16157.92,16174.42,16.5,2024-08-01 00:00:00,2024-11-13 00:00:00,104,,,
BANK000691,GL000027,Payment to Data Systems,GL Entry: Global Svcs,63.02,"[""amount_only_match""]",amount_only,28619.64,28582.66,36.98,2024-03-02 00:00:00,2024-01-27 00:00:00,35,,,
BANK000692,GL000947,Payment to ABC Inc,GL Entry: X Y Z Corp,49.67,"[""amount_only_match""]",amount_only,9049.28,8998.95,50.33,2024-09-21 00:00:00,2024-03-08 00:00:00,197,,,
BANK000693,GL000650,Payment to Business Tools,GL Entry: XYZ Corp,11.67,"[""amount_only_match""]",amount_only,43861.86,43950.19,88.33,2024-05-24 00:00:00,2024-12-08 00:00:00,198,,,
BANK000694,GL000352,Payment to ABC Inc,GL Entry: Tech Solutions,17.24,"[""amount_only_match""]",amount_only,4410.64,4327.88,82.76,2024-08-21 00:00:00,2024-11-22 00:00:00,93,,,
BANK000696,GL000137,Payment to Business Tools,GL Entry: Smith Co.,72.3,"[""amount_only_match""]",amount_only,18476.85,18449.15,27.7,2024-09-09 00:00:00,2024-02-19 00:00:00,203,,,
BANK000698,GL000233,Payment to Data Systems,GL Entry: Global Services Inc,75.96,"[""amount_only_match""]",amount_only,20560.8,20584.84,24.04,2024-04-29 00:00:00,2024-07-27 00:00:00,89,,,
BANK000699,GL000741,Payment to Business Tools,GL Entry: Smith & Company,79.77,"[""amount_only_match""]",amount_only,47554.41,47574.64,20.23,2024-01-01 00:00:00,2024-02-22 00:00:00,52,,,
BANK000701,GL000837,Payment to Digital Agency,GL Entry: Smith Co.,86.38,"[""amount_only_match""]",amount_only,48630.71,48644.33,13.62,2024-03-13 00:00:00,2024-12-31 00:00:00,293,,,
BANK000703,GL001086,Payment to Cloud Services,GL Entry: X Y Z Corp,90.27,"[""amount_only_match""]",amount_only,22977.06,22967.33,9.73,2024-02-13 00:00:00,2024-06-15 00:00:00,123,,,
BANK000704,GL000648,Payment to XYZ Corp,GL Entry: XYZ CORP,71.03,"[""amount_only_match""]",amount_only,6762.34,6733.37,28.97,2024-07-20 00:00:00,2024-01-15 00:00:00,187,,,
BANK000705,GL000519,Payment to Global Services,GL Entry: Global Services,87.38,"[""amount_only_match""]",amount_only,21805.65,21818.27,12.62,2024-03-07 00:00:00,2024-01-10 00:00:00,57,,,
BANK000706,GL001012,Payment to Digital Agency,GL Entry: XYZ CORP,66.42,"[""amount_only_match""]",amount_only,46309.49,46343.07,33.58,2024-07-20 00:00:00,2024-07-29 00:00:00,9,,,
BANK000707,GL000664,Payment to Global Services,GL Entry: Tech Solutions LLC,75.39,"[""amount_only_match""]",amount_only,15971.08,15946.47,24.61,2024-05-19 00:00:00,2024-04-10 00:00:00,39,,,
BANK000708,GL001006,Payment to XYZ Corp,GL Entry: X Y Z Corp,19.43,"[""amount_only_match""]",amount_only,10215.36,10295.93,80.57,2024-10-26 00:00:00,2024-09-20 00:00:00,36,,,
BANK000711,GL000593,Payment to Smith & Co,GL Entry: ABC Inc,34.52,"[""amount_only_match""]",amount_only,42638.86,42704.34,65.48,2024-02-16 00:00:00,2024-08-03 00:00:00,169,,,
BANK000712,GL000590,Payment to Cloud Services,GL Entry: SMITH CO,90.03,"[""amount_only_match""]",amount_only,41336.7,41346.67,9.97,2024-12-22 00:00:00,2024-01-20 00:00:00,337,,,
BANK000713,GL000373,Payment to Smith & Co,GL Entry: XYZ Corporation,27.32,"[""amount_only_match""]",amount_only,41812.65,41885.33,72.68,2024-06-16 00:00:00,2024-10-19 00:00:00,125,,,
BANK000714,GL001058,Payment to Audit Solutions,GL Entry: ABC Inc,25.39,"[""amount_only_match""]",amount_only,12486.12,12560.73,74.61,2024-07-01 00:00:00,2024-03-03 00:00:00,120,,,
BANK000715,GL000348,Payment to ABC Inc,GL Entry: XYZ Corp,10.59,"[""amount_only_match""]",amount_only,15012.15,14922.74,89.41,2024-03-30 00:00:00,2024-07-12 00:00:00,104,,,
BANK000720,GL000698,Payment to ABC Inc,GL Entry: A B C Inc,30.33,"[""amount_only_match""]",amount_only,29347.33,29417.0,69.67,2024-02-08 00:00:00,2024-06-07 00:00:00,120,,,
BANK000722,GL000054,Payment to ABC Inc,GL Entry: XYZ Corp,23.13,"[""amount_only_match""]",amount_only,6214.13,6291.0,76.87,2024-08-24 00:00:00,2024-05-28 00:00:00,88,,,
BANK000723,GL000581,Payment to Consulting Group,GL Entry: Tech Solutions LLC,38.5,"[""amount_only_match""]",amount_only,21714.5,21776.0,61.5,2024-07-21 00:00:00,2024-10-06 00:00:00,77,,,
BANK000724,GL000544,Payment to Finance Partners,GL Entry: ABC Inc,96.16,"[""amount_only_match""]",amount_only,34192.32,34188.48,3.84,2024-03-29 00:00:00,2024-10-07 00:00:00,192,,,
BANK000726,GL000967,Payment to Software House,GL Entry: Global Svcs,43.43,"[""amount_only_match""]",amount_only,30996.91,31053.48,56.57,2024-05-05 00:00:00,2024-09-12 00:00:00,130,,,
BANK000727,GL001017,Payment to ABC Inc,GL Entry: SMITH AND CO,22.25,"[""amount_only_match""]",amount_only,44150.65,44072.9,77.75,2024-09-02 00:00:00,2024-11-22 00:00:00,81,,,
BANK000728,GL000379,Payment to Global Services,GL Entry: Smith & Company,79.89,"[""amount_only_match""]",amount_only,19212.46,19232.57,20.11,2024-08-02 00:00:00,2024-07-24 00:00:00,9,,,
BANK000729,GL001151,Payment to Business Tools,GL Entry: XYZ Corp,74.41,"[""amount_only_match""]",amount_only,12532.47,12558.06,25.59,2024-10-05 00:00:00,2024-05-22 00:00:00,136,,,
BANK000730,GL000655,Payment to Finance Partners,GL Entry: Smith & Co,2.73,"[""amount_only_match""]",amount_only,19186.65,19283.92,97.27,2024-12-31 00:00:00,2024-09-16 00:00:00,106,,,
BANK000731,GL000693,Payment to Data Systems,GL Entry: Global Services Inc,98.9,"[""amount_only_match""]",amount_only,17267.3,17266.2,1.1,2024-10-16 00:00:00,2024-06-09 00:00:00,129,,,
BANK000732,GL001117,Payment to Cloud Services,GL Entry: ABC Inc.,79.81,"[""amount_only_match""]",amount_only,9072.81,9093.0,20.19,2024-06-12 00:00:00,2024-12-20 00:00:00,191,,,
BANK000733,GL000497,Payment to Data Systems,GL Entry: Smith & Company,72.41,"[""amount_only_match""]",amount_only,3023.7,2996.11,27.59,2024-08-29 00:00:00,2024-03-08 00:00:00,174,,,
BANK000734,GL000240,Payment to XYZ Corp,GL Entry: Smith & Co,63.8,"[""amount_only_match""]",amount_only,49980.33,49944.13,36.2,2024-03-22 00:00:00,2024-07-15 00:00:00,115,,,
BANK000736,GL001173,Payment to Finance Partners,GL Entry: Tech Solutions,76.94,"[""amount_only_match""]",amount_only,28827.04,28803.98,23.06,2024-07-17 00:00:00,2024-09-09 00:00:00,54,,,
BANK000737,GL000872,Payment to Finance Partners,GL Entry: GLOBAL SERVICES INC,73.49,"[""amount_only_match""]",amount_only,8887.41,8860.9,26.51,2024-10-30 00:00:00,2024-11-20 00:00:00,21,,,
BANK000738,GL000979,Payment to Digital Agency,GL Entry: Smith Co.,24.98,"[""amount_only_match""]",amount_only,45707.6,45782.62,75.02,2024-01-15 00:00:00,2024-06-01 00:00:00,138,,,
BANK000740,GL000997,Payment to Consulting Group,GL Entry: TECH SOL,3.68,"[""amount_only_match""]",amount_only,27152.02,27055.7,96.32,2024-03-30 00:00:00,2024-01-18 00:00:00,72,,,
BANK000741,GL000459,Payment to Global Services,GL Entry: GLOBAL SERV,20.94,"[""amount_only_match""]",amount_only,2902.78,2823.72,79.06,2024-11-04 00:00:00,2024-04-29 00:00:00,189,,,
BANK000742,GL000017,Payment to Cloud Services,GL Entry: Global Services Inc,55.8,"[""amount_only_match""]",amount_only,23951.65,23995.85,44.2,2024-06-18 00:00:00,2024-11-27 00:00:00,162,,,
BANK000744,GL000854,Payment to Cloud Services,GL Entry: Smith Co.,13.66,"[""amount_only_match""]",amount_only,3071.84,2985.5,86.34,2024-03-16 00:00:00,2024-10-25 00:00:00,223,,,
BANK000745,GL000378,Payment to Finance Partners,GL Entry: XYZ CORP,37.83,"[""amount_only_match""]",amount_only,38740.89,38678.72,62.17,2024-09-26 00:00:00,2024-12-24 00:00:00,89,,,
BANK000746,GL000879,Payment to Audit Solutions,GL Entry: X Y Z Corp,89.21,"[""amount_only_match""]",amount_only,35256.45,35267.24,10.79,2024-12-05 00:00:00,2024-10-08 00:00:00,58,,,
BANK000747,GL000343,Payment to Smith & Co,GL Entry: Smith & Co,34.19,"[""amount_only_match""]",amount_only,15158.08,15223.89,65.81,2024-03-10 00:00:00,2024-06-20 00:00:00,102,,,
BANK000749,GL000899,Payment to Business Tools,GL Entry: ABC Inc,80.78,"[""amount_only_match""]",amount_only,34708.66,34727.88,19.22,2024-11-10 00:00:00,2024-07-21 00:00:00,112,,,
BANK000751,GL000940,Payment to Digital Agency,GL Entry: GLOBAL SERVICES INC,69.99,"[""amount_only_match""]",amount_only,6454.68,6424.67,30.01,2024-01-01 00:00:00,2024-05-10 00:00:00,130,,,
BANK000752,GL001053,Payment to ABC Inc,GL Entry: TECH SOLUTIONS,77.3,"[""amount_only_match""]",amount_only,42552.77,42575.47,22.7,2024-10-17 00:00:00,2024-06-20 00:00:00,119,,,
BANK000754,GL000968,Payment to Finance Partners,GL Entry: Tech Solutions,83.02,"[""amount_only_match""]",amount_only,46840.72,46857.7,16.98,2024-03-13 00:00:00,2024-04-14 00:00:00,32,,,
BANK000756,GL000207,Payment to Software House,GL Entry: XYZ CORP.,60.81,"[""amount_only_match""]",amount_only,41100.92,41140.11,39.19,2024-12-09 00:00:00,2024-08-30 00:00:00,101,,,
