transaction_id,vendor,amount,source,date,historical_transaction_count,historical_amounts,anomaly_type
BANK000970,tech solutions,14603.57,bank,2024-02-04 00:00:00,17,"[3308.71, 4163.17, 6350.22, 10471.11, 14326.14, 16286.3, 19363.87, 22337.66, 23381.51, 24917.0]",amount_not_seen_in_6_months
GL000546,abc,36020.12,gl,2024-02-04 00:00:00,15,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 26805.92]",amount_not_seen_in_6_months
GL000881,x y z,23845.03,gl,2024-02-04 00:00:00,3,"[362.04, 9367.05, 35501.43]",amount_not_seen_in_6_months
GL000996,tech solutions,42412.29,gl,2024-02-04 00:00:00,17,"[3308.71, 4163.17, 6350.22, 10471.11, 14326.14, 16286.3, 19363.87, 22337.66, 23381.51, 24917.0]",amount_not_seen_in_6_months
GL001003,smith,719.76,gl,2024-02-04 00:00:00,27,"[2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15900.1, 16700.52, 17955.34]",amount_not_seen_in_6_months
BANK000036,business tools,24350.92,bank,2024-02-05 00:00:00,7,"[13399.7, 23722.65, 26032.44, 29397.43, 33977.0, 47308.5, 47554.41]",amount_not_seen_in_6_months
BANK000131,business tools,11288.69,bank,2024-02-05 00:00:00,7,"[13399.7, 23722.65, 26032.44, 29397.43, 33977.0, 47308.5, 47554.41]",amount_not_seen_in_6_months
BANK000583,business tools,41580.96,bank,2024-02-05 00:00:00,7,"[13399.7, 23722.65, 26032.44, 29397.43, 33977.0, 47308.5, 47554.41]",amount_not_seen_in_6_months
GL000960,smith and,48119.5,gl,2024-02-05 00:00:00,2,"[7452.57, 26795.0]",amount_not_seen_in_6_months
BANK000952,digital agency,40856.04,bank,2024-02-06 00:00:00,7,"[6454.68, 30225.93, 32007.4, 32783.18, 43653.6, 45531.04, 45707.6]",amount_not_seen_in_6_months
GL000067,abc,22759.0,gl,2024-02-06 00:00:00,16,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 26805.92]",amount_not_seen_in_6_months
GL000517,tech sol,47652.33,gl,2024-02-06 00:00:00,6,"[20990.16, 22240.1, 26583.88, 27055.7, 44985.32, 48143.0]",amount_not_seen_in_6_months
GL000614,global svcs,5345.39,gl,2024-02-06 00:00:00,6,"[4025.65, 21200.94, 28582.66, 32200.4, 38694.03, 48657.13]",amount_not_seen_in_6_months
BANK000106,consulting group,42501.91,bank,2024-02-07 00:00:00,3,"[17313.87, 47716.15, 48204.91]",amount_not_seen_in_6_months
BANK000669,abc,47727.2,bank,2024-02-07 00:00:00,17,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 22759.0]",amount_not_seen_in_6_months
BANK000762,business tools,8216.56,bank,2024-02-07 00:00:00,10,"[11288.69, 13399.7, 23722.65, 24350.92, 26032.44, 29397.43, 33977.0, 41580.96, 47308.5, 47554.41]",amount_not_seen_in_6_months
BANK000937,business tools,27552.99,bank,2024-02-07 00:00:00,10,"[11288.69, 13399.7, 23722.65, 24350.92, 26032.44, 29397.43, 33977.0, 41580.96, 47308.5, 47554.41]",amount_not_seen_in_6_months
BANK000958,finance partners,2371.29,bank,2024-02-07 00:00:00,4,"[3463.28, 5494.42, 15059.55, 18296.11]",amount_not_seen_in_6_months
GL000082,x y z,4153.37,gl,2024-02-07 00:00:00,4,"[362.04, 9367.05, 23845.03, 35501.43]",amount_not_seen_in_6_months
GL000499,global svcs,34315.0,gl,2024-02-07 00:00:00,7,"[4025.65, 5345.39, 21200.94, 28582.66, 32200.4, 38694.03, 48657.13]",amount_not_seen_in_6_months
GL000719,ts,33579.47,gl,2024-02-07 00:00:00,1,[4691.18],amount_not_seen_in_6_months
GL001118,smith,46547.67,gl,2024-02-07 00:00:00,28,"[719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15900.1, 16700.52]",amount_not_seen_in_6_months
BANK000051,consulting group,43736.85,bank,2024-02-08 00:00:00,4,"[17313.87, 42501.91, 47716.15, 48204.91]",amount_not_seen_in_6_months
BANK000212,consulting group,48500.84,bank,2024-02-08 00:00:00,4,"[17313.87, 42501.91, 47716.15, 48204.91]",amount_not_seen_in_6_months
BANK000534,software house,1787.81,bank,2024-02-08 00:00:00,5,"[7082.48, 17913.01, 18256.89, 29736.81, 43259.04]",amount_not_seen_in_6_months
BANK000557,finance partners,11683.99,bank,2024-02-08 00:00:00,5,"[2371.29, 3463.28, 5494.42, 15059.55, 18296.11]",amount_not_seen_in_6_months
BANK000720,abc,29347.33,bank,2024-02-08 00:00:00,18,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 22759.0]",amount_not_seen_in_6_months
GL000815,abc,7294.54,gl,2024-02-08 00:00:00,18,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 22759.0]",amount_not_seen_in_6_months
GL001054,smith,15054.69,gl,2024-02-08 00:00:00,29,"[719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15900.1, 16700.52]",amount_not_seen_in_6_months
GL001169,abc,32135.93,gl,2024-02-08 00:00:00,18,"[1815.94, 6354.58, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79, 22759.0]",amount_not_seen_in_6_months
BANK000387,cloud services,18663.47,bank,2024-02-09 00:00:00,5,"[10638.39, 28474.61, 28923.96, 32385.29, 43266.86]",amount_not_seen_in_6_months
BANK000572,finance partners,15057.64,bank,2024-02-09 00:00:00,6,"[2371.29, 3463.28, 5494.42, 11683.99, 15059.55, 18296.11]",amount_not_seen_in_6_months
GL000028,xyz,35908.35,gl,2024-02-09 00:00:00,36,"[1462.42, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54, 16624.38, 17645.9]",amount_not_seen_in_6_months
GL000309,xyz,35362.9,gl,2024-02-09 00:00:00,36,"[1462.42, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54, 16624.38, 17645.9]",amount_not_seen_in_6_months
GL000434,global svcs,26864.83,gl,2024-02-09 00:00:00,8,"[4025.65, 5345.39, 21200.94, 28582.66, 32200.4, 34315.0, 38694.03, 48657.13]",amount_not_seen_in_6_months
GL000812,abc,43323.44,gl,2024-02-09 00:00:00,21,"[1815.94, 6354.58, 7294.54, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79]",amount_not_seen_in_6_months
BANK000221,cloud services,8582.18,bank,2024-02-10 00:00:00,6,"[10638.39, 18663.47, 28474.61, 28923.96, 32385.29, 43266.86]",amount_not_seen_in_6_months
BANK000405,tech solutions,44756.8,bank,2024-02-10 00:00:00,19,"[3308.71, 4163.17, 6350.22, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87, 22337.66, 23381.51]",amount_not_seen_in_6_months
BANK000782,audit solutions,23865.49,bank,2024-02-10 00:00:00,7,"[4114.05, 11452.89, 22120.17, 28957.73, 34677.51, 43102.04, 46702.74]",amount_not_seen_in_6_months
BANK000890,consulting group,40873.45,bank,2024-02-10 00:00:00,6,"[17313.87, 42501.91, 43736.85, 47716.15, 48204.91, 48500.84]",amount_not_seen_in_6_months
GL000631,abc,6634.81,gl,2024-02-10 00:00:00,22,"[1815.94, 6354.58, 7294.54, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4, 22446.79]",amount_not_seen_in_6_months
GL000733,tech sol,1052.93,gl,2024-02-10 00:00:00,7,"[20990.16, 22240.1, 26583.88, 27055.7, 44985.32, 47652.33, 48143.0]",amount_not_seen_in_6_months
GL000807,smith,503.29,gl,2024-02-10 00:00:00,30,"[719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15054.69, 15900.1]",amount_not_seen_in_6_months
GL000825,global serv,11261.41,gl,2024-02-10 00:00:00,5,"[8584.32, 21802.1, 25561.08, 30092.29, 32112.05]",amount_not_seen_in_6_months
BANK000483,data systems,43669.44,bank,2024-02-11 00:00:00,7,"[316.45, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 43372.73]",amount_not_seen_in_6_months
BANK000544,software house,15068.73,bank,2024-02-11 00:00:00,6,"[1787.81, 7082.48, 17913.01, 18256.89, 29736.81, 43259.04]",amount_not_seen_in_6_months
GL000465,tech solutions,7213.3,gl,2024-02-11 00:00:00,20,"[3308.71, 4163.17, 6350.22, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87, 22337.66, 23381.51]",amount_not_seen_in_6_months
GL000866,xyz,4078.89,gl,2024-02-11 00:00:00,38,"[1462.42, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54, 16624.38, 17645.9]",amount_not_seen_in_6_months
GL000748,tech solutions,25345.5,gl,2024-02-12 00:00:00,21,"[3308.71, 4163.17, 6350.22, 7213.3, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87, 22337.66]",amount_not_seen_in_6_months
GL001166,xyz,1922.67,gl,2024-02-12 00:00:00,39,"[1462.42, 4078.89, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54, 16624.38]",amount_not_seen_in_6_months
BANK000151,global services,47408.32,bank,2024-02-13 00:00:00,17,"[2297.49, 4387.09, 7452.96, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23, 31307.9]",amount_not_seen_in_6_months
BANK000277,xyz,4652.12,bank,2024-02-13 00:00:00,40,"[1462.42, 1922.67, 4078.89, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54]",amount_not_seen_in_6_months
BANK000324,data systems,49121.04,bank,2024-02-13 00:00:00,8,"[316.45, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 43372.73, 43669.44]",amount_not_seen_in_6_months
BANK000332,tech solutions,35470.82,bank,2024-02-13 00:00:00,22,"[3308.71, 4163.17, 6350.22, 7213.3, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87, 22337.66]",amount_not_seen_in_6_months
BANK000596,xyz,46035.32,bank,2024-02-13 00:00:00,40,"[1462.42, 1922.67, 4078.89, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54]",amount_not_seen_in_6_months
BANK000703,cloud services,22977.06,bank,2024-02-13 00:00:00,7,"[8582.18, 10638.39, 18663.47, 28474.61, 28923.96, 32385.29, 43266.86]",amount_not_seen_in_6_months
GL000205,abc,32677.56,gl,2024-02-13 00:00:00,23,"[1815.94, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4]",amount_not_seen_in_6_months
GL000320,xyz,839.89,gl,2024-02-13 00:00:00,40,"[1462.42, 1922.67, 4078.89, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54]",amount_not_seen_in_6_months
GL000542,xyz,45491.16,gl,2024-02-13 00:00:00,40,"[1462.42, 1922.67, 4078.89, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18, 15410.6, 16109.54]",amount_not_seen_in_6_months
GL000955,tech solutions,9719.46,gl,2024-02-13 00:00:00,22,"[3308.71, 4163.17, 6350.22, 7213.3, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87, 22337.66]",amount_not_seen_in_6_months
BANK000398,xyz,6575.58,bank,2024-02-14 00:00:00,44,"[839.89, 1462.42, 1922.67, 4078.89, 4652.12, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18]",amount_not_seen_in_6_months
BANK000565,smith,5201.35,bank,2024-02-14 00:00:00,31,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15054.69]",amount_not_seen_in_6_months
BANK000771,tech solutions,290.4,bank,2024-02-14 00:00:00,24,"[3308.71, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57, 16286.3, 19363.87]",amount_not_seen_in_6_months
GL000312,xyz,40190.25,gl,2024-02-14 00:00:00,44,"[839.89, 1462.42, 1922.67, 4078.89, 4652.12, 6733.37, 8393.58, 12109.25, 13279.84, 14286.18]",amount_not_seen_in_6_months
GL000694,smith,32730.88,gl,2024-02-14 00:00:00,31,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15054.69]",amount_not_seen_in_6_months
GL000771,smith,44030.03,gl,2024-02-14 00:00:00,31,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5585.32, 6756.75, 10364.42, 11338.15, 15054.69]",amount_not_seen_in_6_months
BANK000842,smith,39282.02,bank,2024-02-15 00:00:00,34,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000502,tech solutions,3671.57,gl,2024-02-15 00:00:00,25,"[290.4, 3308.71, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57, 16286.3]",amount_not_seen_in_6_months
GL000991,abc,15513.67,gl,2024-02-15 00:00:00,24,"[1815.94, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15739.36, 15901.95, 16521.4]",amount_not_seen_in_6_months
GL001119,smith,24121.35,gl,2024-02-15 00:00:00,34,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
BANK000024,business tools,25525.36,bank,2024-02-16 00:00:00,12,"[8216.56, 11288.69, 13399.7, 23722.65, 24350.92, 26032.44, 27552.99, 29397.43, 33977.0, 41580.96]",amount_not_seen_in_6_months
BANK000183,global services,12593.36,bank,2024-02-16 00:00:00,18,"[2297.49, 4387.09, 7452.96, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23, 31307.9]",amount_not_seen_in_6_months
BANK000422,audit solutions,24918.78,bank,2024-02-16 00:00:00,8,"[4114.05, 11452.89, 22120.17, 23865.49, 28957.73, 34677.51, 43102.04, 46702.74]",amount_not_seen_in_6_months
BANK000711,smith,42638.86,bank,2024-02-16 00:00:00,36,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000464,abc,16446.19,gl,2024-02-16 00:00:00,25,"[1815.94, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67, 15739.36, 15901.95]",amount_not_seen_in_6_months
GL001013,global svcs,15224.8,gl,2024-02-16 00:00:00,9,"[4025.65, 5345.39, 21200.94, 26864.83, 28582.66, 32200.4, 34315.0, 38694.03, 48657.13]",amount_not_seen_in_6_months
GL001181,abc,28909.01,gl,2024-02-16 00:00:00,25,"[1815.94, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67, 15739.36, 15901.95]",amount_not_seen_in_6_months
BANK000334,software house,45631.15,bank,2024-02-17 00:00:00,7,"[1787.81, 7082.48, 15068.73, 17913.01, 18256.89, 29736.81, 43259.04]",amount_not_seen_in_6_months
BANK000516,data systems,42371.96,bank,2024-02-17 00:00:00,9,"[316.45, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 43372.73, 43669.44, 49121.04]",amount_not_seen_in_6_months
BANK000545,audit solutions,38003.33,bank,2024-02-17 00:00:00,9,"[4114.05, 11452.89, 22120.17, 23865.49, 24918.78, 28957.73, 34677.51, 43102.04, 46702.74]",amount_not_seen_in_6_months
BANK000567,cloud services,17760.32,bank,2024-02-17 00:00:00,8,"[8582.18, 10638.39, 18663.47, 22977.06, 28474.61, 28923.96, 32385.29, 43266.86]",amount_not_seen_in_6_months
BANK000765,finance partners,47097.52,bank,2024-02-17 00:00:00,7,"[2371.29, 3463.28, 5494.42, 11683.99, 15057.64, 15059.55, 18296.11]",amount_not_seen_in_6_months
GL000048,tech solutions,43262.31,gl,2024-02-17 00:00:00,26,"[290.4, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57]",amount_not_seen_in_6_months
GL000066,smith,27954.99,gl,2024-02-17 00:00:00,37,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000920,global services,39065.53,gl,2024-02-17 00:00:00,19,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
GL001031,xyz,37023.9,gl,2024-02-17 00:00:00,46,"[839.89, 1462.42, 1922.67, 4078.89, 4652.12, 6575.58, 6733.37, 8393.58, 12109.25, 13279.84]",amount_not_seen_in_6_months
GL001164,global services,42940.76,gl,2024-02-17 00:00:00,19,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
BANK000275,finance partners,19996.64,bank,2024-02-18 00:00:00,8,"[2371.29, 3463.28, 5494.42, 11683.99, 15057.64, 15059.55, 18296.11, 47097.52]",amount_not_seen_in_6_months
BANK000328,data systems,3389.0,bank,2024-02-18 00:00:00,10,"[316.45, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 42371.96, 43372.73, 43669.44, 49121.04]",amount_not_seen_in_6_months
BANK000548,data systems,48868.73,bank,2024-02-18 00:00:00,10,"[316.45, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 42371.96, 43372.73, 43669.44, 49121.04]",amount_not_seen_in_6_months
BANK000650,abc,4650.84,bank,2024-02-18 00:00:00,27,"[1815.94, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67, 15739.36, 15901.95]",amount_not_seen_in_6_months
BANK000870,business tools,36953.16,bank,2024-02-18 00:00:00,13,"[8216.56, 11288.69, 13399.7, 23722.65, 24350.92, 25525.36, 26032.44, 27552.99, 29397.43, 33977.0]",amount_not_seen_in_6_months
GL000206,tech solutions,21051.25,gl,2024-02-18 00:00:00,27,"[290.4, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57]",amount_not_seen_in_6_months
GL001066,tech sol,36011.12,gl,2024-02-18 00:00:00,8,"[1052.93, 20990.16, 22240.1, 26583.88, 27055.7, 44985.32, 47652.33, 48143.0]",amount_not_seen_in_6_months
BANK000541,data systems,5440.12,bank,2024-02-19 00:00:00,12,"[316.45, 3389.0, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 42371.96, 43372.73, 43669.44]",amount_not_seen_in_6_months
BANK000829,consulting group,9138.68,bank,2024-02-19 00:00:00,7,"[17313.87, 40873.45, 42501.91, 43736.85, 47716.15, 48204.91, 48500.84]",amount_not_seen_in_6_months
BANK000948,smith,4209.04,bank,2024-02-19 00:00:00,38,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000003,global services,41028.98,gl,2024-02-19 00:00:00,21,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
GL000137,smith,18449.15,gl,2024-02-19 00:00:00,38,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000298,smith,25088.12,gl,2024-02-19 00:00:00,38,"[503.29, 719.76, 2080.6, 3964.59, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42, 11338.15]",amount_not_seen_in_6_months
GL000680,xyz,4195.33,gl,2024-02-19 00:00:00,47,"[839.89, 1462.42, 1922.67, 4078.89, 4652.12, 6575.58, 6733.37, 8393.58, 12109.25, 13279.84]",amount_not_seen_in_6_months
GL000932,global services,47585.45,gl,2024-02-19 00:00:00,21,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
GL001132,tech solutions,37276.98,gl,2024-02-19 00:00:00,28,"[290.4, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57]",amount_not_seen_in_6_months
BANK000272,business tools,30310.8,bank,2024-02-20 00:00:00,14,"[8216.56, 11288.69, 13399.7, 23722.65, 24350.92, 25525.36, 26032.44, 27552.99, 29397.43, 33977.0]",amount_not_seen_in_6_months
GL000099,global services,46323.26,gl,2024-02-20 00:00:00,23,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
GL000911,tech solutions,2638.88,gl,2024-02-20 00:00:00,29,"[290.4, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14, 14603.57]",amount_not_seen_in_6_months
GL000969,abc,43015.59,gl,2024-02-20 00:00:00,28,"[1815.94, 4650.84, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67, 15739.36]",amount_not_seen_in_6_months
GL001150,a b c,49337.78,gl,2024-02-20 00:00:00,5,"[4041.61, 5583.67, 17880.85, 20888.48, 32991.53]",amount_not_seen_in_6_months
BANK000013,audit solutions,42780.35,bank,2024-02-21 00:00:00,10,"[4114.05, 11452.89, 22120.17, 23865.49, 24918.78, 28957.73, 34677.51, 38003.33, 43102.04, 46702.74]",amount_not_seen_in_6_months
BANK000210,consulting group,16666.54,bank,2024-02-21 00:00:00,8,"[9138.68, 17313.87, 40873.45, 42501.91, 43736.85, 47716.15, 48204.91, 48500.84]",amount_not_seen_in_6_months
BANK000972,tech solutions,32808.1,bank,2024-02-21 00:00:00,30,"[290.4, 2638.88, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14]",amount_not_seen_in_6_months
GL000321,x y z,33525.24,gl,2024-02-21 00:00:00,5,"[362.04, 4153.37, 9367.05, 23845.03, 35501.43]",amount_not_seen_in_6_months
GL000381,smith,4167.41,gl,2024-02-21 00:00:00,41,"[503.29, 719.76, 2080.6, 3964.59, 4209.04, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42]",amount_not_seen_in_6_months
GL000589,smith,23554.16,gl,2024-02-21 00:00:00,41,"[503.29, 719.76, 2080.6, 3964.59, 4209.04, 5120.04, 5201.35, 5585.32, 6756.75, 10364.42]",amount_not_seen_in_6_months
GL000893,abc,5479.93,gl,2024-02-21 00:00:00,29,"[1815.94, 4650.84, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67, 15739.36]",amount_not_seen_in_6_months
BANK000002,software house,7062.94,bank,2024-02-22 00:00:00,8,"[1787.81, 7082.48, 15068.73, 17913.01, 18256.89, 29736.81, 43259.04, 45631.15]",amount_not_seen_in_6_months
BANK000347,digital agency,27771.58,bank,2024-02-22 00:00:00,8,"[6454.68, 30225.93, 32007.4, 32783.18, 40856.04, 43653.6, 45531.04, 45707.6]",amount_not_seen_in_6_months
BANK000654,xyz,36565.09,bank,2024-02-22 00:00:00,48,"[839.89, 1462.42, 1922.67, 4078.89, 4195.33, 4652.12, 6575.58, 6733.37, 8393.58, 12109.25]",amount_not_seen_in_6_months
BANK000993,digital agency,32461.38,bank,2024-02-22 00:00:00,8,"[6454.68, 30225.93, 32007.4, 32783.18, 40856.04, 43653.6, 45531.04, 45707.6]",amount_not_seen_in_6_months
GL000741,smith,47574.64,gl,2024-02-22 00:00:00,43,"[503.29, 719.76, 2080.6, 3964.59, 4167.41, 4209.04, 5120.04, 5201.35, 5585.32, 6756.75]",amount_not_seen_in_6_months
GL000875,tech solutions,37023.85,gl,2024-02-22 00:00:00,31,"[290.4, 2638.88, 3308.71, 3671.57, 4163.17, 6350.22, 7213.3, 9719.46, 10471.11, 14326.14]",amount_not_seen_in_6_months
BANK000860,data systems,41549.57,bank,2024-02-23 00:00:00,13,"[316.45, 3389.0, 5440.12, 14838.02, 15095.0, 15606.43, 29265.91, 38561.23, 42371.96, 43372.73]",amount_not_seen_in_6_months
GL000528,abc,1865.79,gl,2024-02-23 00:00:00,30,"[1815.94, 4650.84, 5479.93, 6354.58, 6634.81, 7294.54, 13183.05, 13539.48, 14222.63, 15513.67]",amount_not_seen_in_6_months
GL001128,xyz,28813.79,gl,2024-02-23 00:00:00,49,"[839.89, 1462.42, 1922.67, 4078.89, 4195.33, 4652.12, 6575.58, 6733.37, 8393.58, 12109.25]",amount_not_seen_in_6_months
BANK000227,global services,42681.44,bank,2024-02-24 00:00:00,24,"[2297.49, 4387.09, 7452.96, 12593.36, 15229.08, 16281.71, 20118.12, 21818.27, 26102.65, 27524.23]",amount_not_seen_in_6_months
BANK000417,finance partners,25797.51,bank,2024-02-24 00:00:00,9,"[2371.29, 3463.28, 5494.42, 11683.99, 15057.64, 15059.55, 18296.11, 19996.64, 47097.52]",amount_not_seen_in_6_months
